method,method_label,threat,receiver,bit_errors,total_bits,frame_errors,total_frames,collisions,active_symbols,mean_posterior,ber,ber_ci_low,ber_ci_high,bler,bler_ci_low,bler_ci_high,bler_boot_low,bler_boot_high,bler_upper_bound,zero_error,stats_sufficient,collision_rate,elapsed_s
bcd,Block-Cyclic Det.,fixed_d1,hard_tuned,9,1021000,2,500,3970,1024000,0.0353027971491859,8.814887365328109e-06,4.637689501094571e-06,1.675445216752698e-05,0.004,0.0010976305226828263,0.014465715215176587,0.0,0.01,0.014465715215176587,False,False,0.003876953125,7.410261750000018
bcd,Block-Cyclic Det.,fixed_d1,oracle,0,1021000,0,500,3970,1024000,0.03538010470943771,0.0,0.0,3.762433268816303e-06,0.0,0.0,0.007624340461551824,0.0,0.0,0.006,True,False,0.003876953125,7.436842291000005
bcd,Block-Cyclic Det.,fixed_d1,mixllr,3,1021000,1,500,3970,1024000,0.03534825341767109,2.9382957884427033e-06,9.992862198088817e-07,8.639716515609174e-06,0.002,0.0003531363945592893,0.01124070670514633,0.0,0.006,0.01124070670514633,False,False,0.003876953125,6.87291058400001
bcd,Block-Cyclic Det.,fixed_d3,none,879,1021000,146,500,11960,1024000,0.0411144550753483,0.000860920666013712,0.000805878570597992,0.0009197187163851372,0.292,0.25385249383562863,0.33331923179637696,0.252,0.334,0.33331923179637696,False,True,0.0116796875,7.45068016700003
bcd,Block-Cyclic Det.,fixed_d3,brw,11,1021000,4,500,11960,1024000,0.04107496019860049,1.0773751224289912e-05,6.016109142836135e-06,1.9293745503519922e-05,0.008,0.003115315180062316,0.020387035834104682,0.002,0.018,0.020387035834104682,False,False,0.0116796875,7.5094865419999905
bcd,Block-Cyclic Det.,fixed_d3,hard_tuned,73,1021000,18,500,11960,1024000,0.04101041730827755,7.149853085210578e-05,5.6871081178142934e-05,8.988787577798263e-05,0.036,0.022891060980293008,0.056184326968027096,0.02,0.054,0.056184326968027096,False,False,0.0116796875,7.438266333000001
bcd,Block-Cyclic Det.,fixed_d3,oracle,0,1021000,0,500,11960,1024000,0.041088355707241994,0.0,0.0,3.762433268816303e-06,0.0,0.0,0.007624340461551824,0.0,0.0,0.006,True,False,0.0116796875,7.443385459000012
bcd,Block-Cyclic Det.,fixed_d3,mixllr,5,1021000,1,500,11960,1024000,0.04104454375360549,4.897159647404505e-06,2.0917756423217975e-06,1.1464940070830757e-05,0.002,0.0003531363945592893,0.01124070670514633,0.0,0.006,0.01124070670514633,False,False,0.0116796875,6.863981416999991
bcd,Block-Cyclic Det.,delay_uniform,none,936,1021000,154,500,13774,1024000,0.042272750460638144,0.0009167482859941235,0.000859893028567802,0.0009773590782807607,0.308,0.2691257480545598,0.34980199868267614,0.27,0.35,0.34980199868267614,False,True,0.013451171875,7.444844500000045
bcd,Block-Cyclic Det.,delay_uniform,brw,18,1021000,5,500,13774,1024000,0.04249504679901162,1.7629774730656218e-05,1.115219259233138e-05,2.786965747609542e-05,0.01,0.00427875389659059,0.0231930997557302,0.002,0.02,0.0231930997557302,False,False,0.013451171875,7.456484917000012
bcd,Block-Cyclic Det.,delay_uniform,hard_tuned,33,1021000,9,500,13774,1024000,0.04241914303081475,3.2321253672869736e-05,2.301569825762387e-05,4.53889991438117e-05,0.018,0.009498193296197237,0.033851670908738724,0.008,0.03,0.033851670908738724,False,False,0.013451171875,7.460351124999988
bcd,Block-Cyclic Det.,delay_uniform,oracle,0,1021000,0,500,13774,1024000,0.042438385159421145,0.0,0.0,3.762433268816303e-06,0.0,0.0,0.007624340461551824,0.0,0.0,0.006,True,False,0.013451171875,7.470995500000015
