alpha,floor,cap,short_delay_collision,worst_lag,worst_lag_collision,candidate_collision,risk_max_worst_or_candidate,usage_cv,max_inclusion_prob,elapsed_s,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
1.2,0.1,0.14,0.10196930981855534,7,0.13069282945736432,0.13903941761363636,0.13903941761363636,0.04728058776251587,0.13999126475011114,2.0495219169999928,0.10228903763074125,0.10164958200636942,0.10236970869367319,0.10245101178278689,0.10197448035307517,0.10260938924339107,0.13069282945736432,0.1291815764712591,0.12781870435874032,0.1267373002283105,0.12592793513019643,0.12568020166819013
1.4,0.4,0.14,0.10793491074745334,7,0.12690592225262196,0.13905184659090908,0.13905184659090908,0.04928888137702419,0.1399904613335212,2.038215667000003,0.10797610419508868,0.10789371729981802,0.10802194754210286,0.10795373690801457,0.10787033741457859,0.10766579307201458,0.12690592225262196,0.12671254847171531,0.126106265689183,0.12569028253424658,0.1256031578346277,0.12551149023080438
0.8,0.1,0.14,0.10343517773234565,7,0.12931148113315094,0.13906427556818182,0.13906427556818182,0.04935570753802955,0.13999015644510904,2.048405083000006,0.10364618860845838,0.10322416685623292,0.10375032003868911,0.10383580942622951,0.10393472380410021,0.10379960260938924,0.12931148113315094,0.12810343721487227,0.12715993695801003,0.12638948344748857,0.12601626741662864,0.12582213351234003
1.2,0.3,0.14,0.10614967728734337,7,0.1280183039785682,0.1390909090909091,0.1390909090909091,0.04940973555598318,0.13999045641849497,2.0465756250000027,0.10625301983856299,0.10604633473612375,0.10639686219845243,0.10638572262067396,0.10620195045558087,0.10628062329079307,0.1280183039785682,0.12710459911040145,0.12637458637608395,0.12563409674657536,0.12576465423709457,0.12545703839122488
0.8,0.4,0.14,0.10784653747440726,7,0.12730046597127223,0.13910688920454545,0.13910688920454545,0.0504987801945988,0.1399885068595177,2.092022166999996,0.10779313750568441,0.10789993744313012,0.10729385952435139,0.10780965391621129,0.10759182801822324,0.1079373077142206,0.12730046597127223,0.1267339330520073,0.12625780893427657,0.1255368864155251,0.1258342493718593,0.12528564899451552
0.6,0.2,0.14,0.1062291424164724,7,0.12818039643182855,0.13914151278409093,0.13914151278409093,0.04969270764550686,0.1399880994484792,2.0580179160000007,0.1065336871873579,0.1059245976455869,0.1062999615953573,0.10653869962431695,0.10654007687927107,0.10661801361668187,0.12818039643182855,0.12682125342153283,0.12693707924463715,0.12562161101598177,0.12610906092964824,0.12518388654021936
1.0,0.1,0.14,0.10265791702103663,7,0.13036953516871866,0.13921431107954546,0.13921431107954546,0.04933649221705191,0.13999076085367093,2.049921917000006,0.10251552552296499,0.10280030851910828,0.10318580735093308,0.10310294285063752,0.10224053246013667,0.1028390639243391,0.13036953516871866,0.12911385863366787,0.12747639491099955,0.12671322060502282,0.12556836026724533,0.1252865416476234
1.2,0.4,0.14,0.10741432439336983,7,0.1274607771887825,0.13924538352272728,0.13924538352272728,0.05006795720538538,0.13999014462293738,2.050048624999988,0.10741121674624829,0.10741743204049137,0.1073605342512517,0.10810582451047357,0.10784720244874715,0.10755095573154057,0.1274607771887825,0.1262706004790146,0.12711893113874945,0.12611390553652968,0.12607337111694836,0.125064271023766
1.0,0.2,0.14,0.10519066417433569,7,0.12843244129046968,0.13926136363636363,0.13926136363636363,0.049040177020011094,0.13999036858994027,2.0363496249999997,0.10527778962028193,0.10510353872838944,0.10523227696859352,0.10476078665755918,0.10449174259681093,0.10466221798085688,0.12843244129046968,0.12794127081432483,0.1271207140004564,0.12668289811643835,0.12564777010050251,0.12526422531992687
1.4,0.1,0.14,0.10221145474857823,7,0.13079970360237117,0.13927911931818182,0.13927911931818182,0.04758469823533588,0.13999168352387348,2.0444311249999885,0.10227305025011368,0.10214985924704277,0.10186831474738281,0.10208813609972678,0.1017395714692483,0.10185092866909753,0.13079970360237117,0.12905416001368614,0.12761189240073026,0.12673997574200913,0.12619025525354044,0.1252410163391225
